Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Unemployment rate,Inflation rate,GDP,Target,Unnamed: 25,Unnamed: 26
,,1.0,9003.0,1.0,1.0,135.0,1.0,38.0,,9.0,6.0,138.1,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,8.9,1.4,3.51,Dropout,,
1.0,17.0,1.0,9070.0,1.0,,119.0,1.0,37.0,38.0,9.0,8.0,124.6,1.0,0.0,0.0,,,0.0,20.0,,7.6,2.6,0.32,,,
1.0,1.0,2.0,9773.0,1.0,1.0,122.0,1.0,37.0,,9.0,9.0,130.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,,9.4,-0.8,,Graduate,,
,,2.0,9500.0,1.0,1.0,155.0,1.0,1.0,,4.0,3.0,,1.0,0.0,0.0,1.0,0.0,,18.0,0.0,7.6,2.6,0.32,Graduate,,
1.0,1.0,1.0,9085.0,1.0,1.0,123.0,1.0,19.0,37.0,9.0,9.0,124.1,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,9.4,-0.8,-3.12,Graduate,,
1.0,43.0,1.0,,1.0,1.0,130.0,1.0,38.0,19.0,9.0,4.0,118.4,0.0,,,1.0,0.0,0.0,28.0,0.0,16.2,0.3,-0.92,Graduate,,
1.0,15.0,1.0,9853.0,1.0,1.0,,,43.0,1.0,,135.0,128.2,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,8.9,1.4,3.51,Graduate,,
1.0,1.0,1.0,9853.0,1.0,1.0,114.0,1.0,,37.0,5.0,,109.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,16.2,0.3,-0.92,Dropout,,
1.0,,1.0,9238.0,1.0,,137.0,,38.0,19.0,152.0,171.0,131.1,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,1.0,3.0,9773.0,1.0,1.0,161.0,,37.0,37.0,9.0,9.0,,0.0,0.0,1.0,,,1.0,20.0,1.0,10.8,,1.74,Graduate,,
1.0,1.0,1.0,171.0,1.0,1.0,,1.0,3.0,1.0,2.0,4.0,128.2,1.0,0.0,0.0,1.0,,0.0,20.0,0.0,11.1,0.6,2.02,Graduate,,
2.0,39.0,1.0,9991.0,0.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,126.5,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,7.6,2.6,0.32,,,
1.0,1.0,1.0,9853.0,1.0,1.0,128.0,1.0,1.0,1.0,,9.0,120.0,1.0,0.0,0.0,,0.0,0.0,18.0,0.0,12.7,3.7,-1.7,Dropout,,
4.0,39.0,,9556.0,1.0,19.0,133.1,1.0,19.0,19.0,4.0,,123.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,10.8,1.4,1.74,Graduate,,
4.0,7.0,1.0,9500.0,,40.0,130.0,,19.0,,4.0,6.0,130.0,0.0,0.0,0.0,0.0,0.0,,42.0,0.0,12.4,0.5,1.79,Dropout,,
1.0,17.0,6.0,9500.0,1.0,1.0,147.0,1.0,1.0,38.0,4.0,8.0,141.1,1.0,0.0,,1.0,,0.0,20.0,,13.9,-0.3,0.79,Dropout,,
2.0,39.0,1.0,9119.0,1.0,1.0,140.0,,34.0,34.0,9.0,9.0,140.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,15.5,2.8,-4.06,Dropout,,
1.0,42.0,1.0,9119.0,1.0,1.0,140.0,1.0,3.0,3.0,3.0,2.0,133.6,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,10.8,1.4,1.74,Dropout,,
2.0,39.0,2.0,,1.0,19.0,133.1,1.0,19.0,19.0,9.0,5.0,123.5,,0.0,0.0,1.0,1.0,0.0,39.0,0.0,12.4,0.5,1.79,,,
1.0,,1.0,9500.0,1.0,1.0,141.0,1.0,,37.0,9.0,9.0,136.3,1.0,0.0,0.0,1.0,,1.0,18.0,0.0,7.6,2.6,0.32,,,
1.0,1.0,2.0,9070.0,1.0,1.0,128.0,1.0,37.0,37.0,9.0,9.0,123.5,1.0,0.0,,1.0,,1.0,21.0,0.0,8.9,1.4,3.51,Graduate,,
2.0,39.0,1.0,9085.0,1.0,,150.0,1.0,37.0,37.0,90.0,10.0,112.0,0.0,0.0,0.0,1.0,1.0,,,,10.8,1.4,1.74,Dropout,,
1.0,44.0,1.0,,1.0,39.0,160.0,1.0,37.0,,9.0,9.0,160.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,16.2,0.3,-0.92,Graduate,,
1.0,39.0,1.0,9003.0,1.0,1.0,,1.0,1.0,,4.0,7.0,110.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,16.2,0.3,-0.92,Dropout,,
1.0,18.0,3.0,9853.0,1.0,,128.0,1.0,38.0,37.0,5.0,9.0,116.8,1.0,0.0,0.0,,1.0,0.0,19.0,0.0,10.8,,1.74,,,
1.0,17.0,5.0,9254.0,,,114.0,1.0,38.0,1.0,5.0,9.0,109.5,0.0,,0.0,1.0,1.0,0.0,19.0,0.0,10.8,1.4,1.74,Dropout,,
1.0,39.0,1.0,9556.0,1.0,19.0,133.1,1.0,37.0,37.0,9.0,10.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,,2.8,,Dropout,,
1.0,5.0,1.0,9147.0,1.0,1.0,126.0,1.0,19.0,38.0,5.0,6.0,117.3,1.0,,0.0,1.0,0.0,0.0,19.0,0.0,13.9,-0.3,0.79,Enrolled,,
2.0,39.0,2.0,9670.0,1.0,1.0,133.1,41.0,37.0,19.0,9.0,9.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,1.0,9.4,-0.8,-3.12,Dropout,,
1.0,51.0,1.0,9500.0,1.0,1.0,129.0,1.0,37.0,38.0,3.0,3.0,137.8,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,11.1,0.6,2.02,,,
1.0,17.0,1.0,9500.0,1.0,1.0,140.0,1.0,19.0,38.0,,7.0,136.5,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,12.4,0.5,1.79,Graduate,,
4.0,39.0,1.0,9991.0,,1.0,133.1,1.0,37.0,37.0,5.0,5.0,138.7,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,10.8,,1.74,Dropout,,
1.0,17.0,1.0,9254.0,1.0,1.0,134.0,1.0,19.0,1.0,9.0,4.0,124.9,1.0,0.0,0.0,1.0,0.0,,19.0,0.0,7.6,2.6,0.32,Dropout,,
4.0,39.0,1.0,8014.0,0.0,,133.1,1.0,37.0,37.0,9.0,7.0,140.0,0.0,0.0,0.0,1.0,0.0,,43.0,0.0,8.9,1.4,3.51,Dropout,,
1.0,17.0,2.0,9254.0,1.0,1.0,132.0,1.0,38.0,38.0,9.0,,122.6,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,13.9,-0.3,0.79,Graduate,,
1.0,1.0,2.0,9500.0,1.0,1.0,131.0,1.0,1.0,1.0,5.0,9.0,129.5,1.0,0.0,0.0,1.0,0.0,,19.0,,9.4,-0.8,-3.12,Graduate,,
1.0,1.0,,9670.0,1.0,1.0,133.1,,,,1.0,7.0,155.0,0.0,0.0,0.0,,0.0,0.0,22.0,0.0,9.4,-0.8,-3.12,Dropout,,
1.0,1.0,1.0,8014.0,0.0,1.0,133.1,1.0,3.0,1.0,1.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,16.2,0.3,-0.92,Graduate,,
1.0,18.0,1.0,9147.0,1.0,,160.0,1.0,,19.0,5.0,8.0,137.6,1.0,,0.0,1.0,0.0,1.0,19.0,0.0,10.8,1.4,1.74,Graduate,,
,7.0,1.0,9500.0,1.0,3.0,120.0,1.0,19.0,3.0,4.0,2.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,,12.7,3.7,,Dropout,,
1.0,15.0,1.0,,1.0,,114.0,26.0,3.0,19.0,122.0,144.0,114.0,0.0,0.0,0.0,1.0,,0.0,,1.0,8.9,1.4,3.51,,,
4.0,1.0,1.0,9991.0,0.0,1.0,140.0,1.0,37.0,37.0,9.0,7.0,139.0,0.0,0.0,0.0,1.0,0.0,1.0,38.0,0.0,9.4,-0.8,-3.12,Enrolled,,
1.0,39.0,1.0,9003.0,1.0,,,1.0,37.0,37.0,9.0,5.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,,15.5,2.8,-4.06,Graduate,,
1.0,1.0,6.0,9500.0,1.0,1.0,139.0,1.0,19.0,38.0,4.0,9.0,128.5,,0.0,,1.0,0.0,0.0,19.0,0.0,12.7,3.7,,Dropout,,
1.0,1.0,1.0,,1.0,1.0,136.0,1.0,,38.0,4.0,5.0,132.2,0.0,0.0,1.0,1.0,0.0,0.0,19.0,,10.8,1.4,1.74,Graduate,,
4.0,7.0,1.0,9500.0,1.0,3.0,130.0,1.0,3.0,19.0,2.0,,130.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,16.2,0.3,-0.92,Dropout,,
1.0,17.0,1.0,9130.0,1.0,1.0,145.0,1.0,38.0,37.0,9.0,,129.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,,1.4,,Graduate,,
1.0,1.0,1.0,171.0,1.0,1.0,133.1,1.0,19.0,38.0,,8.0,128.2,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,,1.4,3.51,Enrolled,,
1.0,,6.0,9500.0,1.0,1.0,,1.0,2.0,19.0,3.0,9.0,130.3,1.0,0.0,0.0,1.0,1.0,0.0,,,,-0.8,-3.12,Graduate,,
,1.0,1.0,171.0,1.0,1.0,159.0,1.0,3.0,3.0,,2.0,162.5,1.0,0.0,0.0,1.0,1.0,,19.0,,16.2,0.3,-0.92,Dropout,,
2.0,39.0,1.0,8014.0,0.0,19.0,133.1,1.0,34.0,34.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,,0.0,38.0,0.0,9.4,-0.8,-3.12,Dropout,,
2.0,7.0,,9130.0,1.0,2.0,110.0,1.0,19.0,19.0,4.0,,110.0,1.0,0.0,0.0,1.0,1.0,0.0,37.0,0.0,16.2,0.3,-0.92,,,
1.0,39.0,1.0,9670.0,1.0,1.0,120.0,1.0,1.0,19.0,4.0,10.0,142.3,1.0,0.0,0.0,,0.0,1.0,26.0,0.0,10.8,1.4,1.74,,,
1.0,17.0,1.0,9238.0,1.0,1.0,130.0,1.0,,37.0,9.0,,122.0,1.0,0.0,0.0,1.0,0.0,,21.0,0.0,12.7,3.7,-1.7,Enrolled,,
1.0,,3.0,9085.0,1.0,1.0,158.0,1.0,1.0,19.0,9.0,,153.6,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,1.0,1.0,9853.0,1.0,,122.0,1.0,3.0,19.0,2.0,3.0,112.9,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,16.2,0.3,-0.92,Graduate,,
1.0,1.0,1.0,9085.0,1.0,,140.0,1.0,3.0,1.0,2.0,4.0,124.1,0.0,,0.0,,0.0,0.0,18.0,0.0,9.4,-0.8,-3.12,Graduate,,
1.0,17.0,1.0,9238.0,1.0,1.0,136.0,,38.0,1.0,9.0,4.0,,0.0,0.0,0.0,1.0,0.0,,19.0,0.0,15.5,2.8,-4.06,Graduate,,
1.0,1.0,1.0,9773.0,1.0,1.0,111.0,1.0,19.0,19.0,9.0,,,,0.0,0.0,1.0,,0.0,18.0,0.0,11.1,0.6,2.02,Graduate,,
1.0,17.0,2.0,9500.0,1.0,1.0,145.0,1.0,2.0,38.0,3.0,8.0,136.3,1.0,,0.0,1.0,0.0,0.0,18.0,0.0,12.7,3.7,-1.7,,,
1.0,17.0,,9238.0,1.0,,133.1,1.0,38.0,38.0,191.0,193.0,146.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,8.9,1.4,3.51,Graduate,,
1.0,1.0,1.0,,1.0,1.0,140.0,1.0,19.0,38.0,7.0,8.0,129.9,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,16.2,0.3,-0.92,Dropout,,
1.0,1.0,1.0,9254.0,1.0,1.0,140.0,1.0,19.0,1.0,9.0,8.0,140.9,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,12.7,3.7,-1.7,Graduate,,
2.0,1.0,1.0,9500.0,1.0,1.0,,1.0,1.0,1.0,9.0,10.0,135.5,0.0,0.0,0.0,1.0,,0.0,18.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,1.0,1.0,9500.0,,1.0,132.0,1.0,38.0,37.0,9.0,7.0,122.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,10.8,,1.74,Graduate,,
1.0,,1.0,,1.0,42.0,140.0,1.0,1.0,19.0,4.0,5.0,140.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,1.0,1.0,9130.0,1.0,1.0,164.0,1.0,,1.0,0.0,0.0,163.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,7.6,2.6,0.32,Dropout,,
1.0,17.0,4.0,,1.0,1.0,113.0,,38.0,19.0,7.0,7.0,107.4,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,12.4,0.5,1.79,Graduate,,
1.0,1.0,1.0,9254.0,1.0,1.0,,1.0,37.0,37.0,,9.0,114.3,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,,2.6,0.32,Dropout,,
,43.0,1.0,9070.0,1.0,,150.0,1.0,2.0,3.0,3.0,2.0,140.8,0.0,0.0,0.0,1.0,0.0,0.0,19.0,,,1.4,1.74,Enrolled,,
1.0,1.0,2.0,9773.0,1.0,1.0,135.0,1.0,37.0,37.0,5.0,5.0,,1.0,1.0,0.0,1.0,0.0,1.0,20.0,0.0,8.9,,3.51,Graduate,,
,39.0,1.0,9085.0,1.0,1.0,133.1,1.0,3.0,19.0,2.0,9.0,,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,11.1,0.6,2.02,Dropout,,
1.0,1.0,2.0,9085.0,1.0,1.0,122.0,,1.0,,193.0,101.0,126.2,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,12.4,,1.79,Graduate,,
,42.0,1.0,9003.0,1.0,39.0,140.0,,19.0,,5.0,5.0,140.0,0.0,,0.0,1.0,0.0,,,0.0,15.5,2.8,-4.06,Enrolled,,
1.0,1.0,1.0,9085.0,,1.0,138.0,,1.0,3.0,9.0,1.0,123.0,1.0,0.0,,,0.0,0.0,19.0,0.0,15.5,2.8,-4.06,Graduate,,
1.0,1.0,3.0,,1.0,1.0,,1.0,19.0,19.0,5.0,5.0,157.0,1.0,0.0,0.0,0.0,,0.0,18.0,0.0,13.9,-0.3,0.79,Dropout,,
1.0,5.0,,9130.0,1.0,1.0,,1.0,5.0,43.0,2.0,2.0,,1.0,0.0,0.0,,0.0,0.0,18.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,43.0,1.0,9130.0,1.0,1.0,,1.0,2.0,1.0,2.0,3.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,53.0,,9085.0,1.0,42.0,170.0,1.0,1.0,19.0,4.0,7.0,170.0,0.0,,0.0,1.0,0.0,,20.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,39.0,1.0,9991.0,0.0,1.0,150.0,1.0,1.0,37.0,,7.0,130.2,0.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,16.2,0.3,-0.92,Graduate,,
1.0,,1.0,171.0,1.0,1.0,146.0,1.0,1.0,38.0,9.0,9.0,,1.0,0.0,1.0,,0.0,0.0,22.0,0.0,11.1,0.6,2.02,Enrolled,,
,43.0,1.0,8014.0,0.0,1.0,120.0,1.0,38.0,19.0,5.0,4.0,118.3,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,12.7,,-1.7,Enrolled,,
1.0,1.0,1.0,9556.0,1.0,1.0,118.0,1.0,19.0,38.0,9.0,9.0,116.3,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,12.7,3.7,-1.7,Graduate,,
2.0,7.0,1.0,8014.0,0.0,3.0,120.0,1.0,38.0,1.0,9.0,9.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,,1.4,1.74,Dropout,,
1.0,1.0,1.0,,1.0,1.0,154.0,1.0,1.0,1.0,,7.0,154.7,,0.0,0.0,1.0,0.0,,18.0,0.0,9.4,-0.8,-3.12,Graduate,,
1.0,17.0,2.0,9238.0,1.0,1.0,139.0,1.0,2.0,3.0,,3.0,,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,,,-3.12,Graduate,,
1.0,18.0,1.0,9500.0,1.0,,136.0,1.0,3.0,3.0,3.0,3.0,130.8,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,16.2,0.3,-0.92,Graduate,,
1.0,1.0,2.0,9254.0,1.0,1.0,,1.0,1.0,38.0,4.0,9.0,122.7,1.0,0.0,0.0,,0.0,0.0,18.0,0.0,7.6,,0.32,Dropout,,
2.0,39.0,,9238.0,1.0,19.0,133.1,1.0,1.0,2.0,4.0,6.0,,,0.0,0.0,1.0,,0.0,,,9.4,-0.8,-3.12,Enrolled,,
1.0,17.0,,9238.0,,,133.0,,19.0,19.0,5.0,7.0,,0.0,0.0,0.0,1.0,0.0,1.0,19.0,,15.5,2.8,-4.06,Graduate,,
,18.0,1.0,9500.0,1.0,1.0,143.0,1.0,38.0,37.0,,9.0,116.5,1.0,,0.0,1.0,0.0,1.0,20.0,0.0,15.5,2.8,,Graduate,,
1.0,17.0,3.0,9085.0,1.0,,117.0,1.0,19.0,38.0,5.0,7.0,,0.0,,0.0,1.0,0.0,0.0,,0.0,,2.8,-4.06,,,
1.0,1.0,3.0,9500.0,,1.0,,1.0,19.0,38.0,9.0,,136.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,1.0,5.0,9070.0,1.0,1.0,134.0,1.0,34.0,1.0,5.0,7.0,129.8,,,0.0,1.0,0.0,0.0,,0.0,9.4,,-3.12,Dropout,,
2.0,39.0,1.0,9991.0,0.0,1.0,170.0,1.0,38.0,,4.0,8.0,134.7,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,1.0,2.0,9670.0,1.0,1.0,143.0,1.0,37.0,37.0,9.0,7.0,,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,12.4,0.5,,Enrolled,,
1.0,1.0,1.0,171.0,1.0,1.0,140.0,1.0,,37.0,7.0,9.0,126.8,1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,12.7,3.7,-1.7,Dropout,,
1.0,1.0,1.0,9085.0,,1.0,131.0,1.0,37.0,37.0,9.0,6.0,130.7,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,10.8,1.4,1.74,Enrolled,,
1.0,17.0,,9254.0,1.0,1.0,115.0,1.0,37.0,19.0,5.0,5.0,109.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,10.8,1.4,1.74,,,
,7.0,1.0,9991.0,0.0,3.0,130.0,1.0,3.0,19.0,2.0,3.0,133.9,0.0,0.0,,1.0,0.0,0.0,28.0,0.0,16.2,0.3,-0.92,Graduate,,
2.0,,1.0,,1.0,1.0,130.0,1.0,1.0,19.0,9.0,9.0,109.9,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,12.7,3.7,,Dropout,,
1.0,44.0,1.0,9130.0,1.0,,160.0,1.0,,37.0,3.0,3.0,160.0,1.0,0.0,1.0,,0.0,,36.0,0.0,12.4,0.5,1.79,Dropout,,
1.0,39.0,1.0,8014.0,0.0,19.0,133.1,1.0,37.0,37.0,9.0,7.0,106.5,0.0,0.0,0.0,1.0,0.0,1.0,32.0,0.0,12.7,,-1.7,,,
1.0,39.0,1.0,9500.0,1.0,1.0,130.0,1.0,38.0,37.0,5.0,7.0,,1.0,0.0,0.0,1.0,0.0,1.0,25.0,0.0,9.4,-0.8,-3.12,Enrolled,,
2.0,43.0,1.0,9991.0,0.0,,140.0,,37.0,37.0,3.0,10.0,107.8,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,7.6,2.6,0.32,Enrolled,,
2.0,43.0,1.0,8014.0,0.0,14.0,133.1,1.0,34.0,34.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,9.4,-0.8,-3.12,Dropout,,
2.0,39.0,1.0,8014.0,0.0,1.0,150.0,1.0,34.0,34.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,7.6,2.6,0.32,Graduate,,
1.0,43.0,,9991.0,0.0,1.0,140.0,1.0,37.0,38.0,9.0,8.0,135.5,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,16.2,0.3,-0.92,,,
1.0,1.0,1.0,9500.0,1.0,,,1.0,1.0,1.0,4.0,10.0,145.0,0.0,0.0,0.0,,0.0,0.0,18.0,0.0,12.4,,1.79,Dropout,,
1.0,1.0,1.0,9773.0,1.0,,126.0,1.0,37.0,,7.0,7.0,,,0.0,0.0,1.0,0.0,1.0,18.0,0.0,15.5,2.8,-4.06,Graduate,,
2.0,7.0,1.0,9238.0,1.0,3.0,130.0,1.0,37.0,19.0,4.0,5.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,,0.3,-0.92,Graduate,,
1.0,1.0,4.0,9500.0,1.0,1.0,135.0,1.0,38.0,37.0,9.0,8.0,126.3,1.0,0.0,0.0,,0.0,,19.0,,7.6,2.6,,Graduate,,
4.0,39.0,1.0,8014.0,0.0,19.0,133.1,1.0,37.0,37.0,9.0,9.0,113.5,0.0,0.0,0.0,1.0,0.0,1.0,39.0,,11.1,0.6,2.02,Graduate,,
1.0,43.0,,9991.0,0.0,,120.0,1.0,37.0,,9.0,9.0,120.0,0.0,,,1.0,0.0,0.0,37.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,17.0,2.0,9556.0,1.0,1.0,120.0,1.0,37.0,37.0,5.0,5.0,111.3,1.0,0.0,0.0,1.0,0.0,,32.0,0.0,,0.3,-0.92,Dropout,,
1.0,18.0,1.0,9238.0,1.0,1.0,147.0,1.0,38.0,34.0,4.0,,,0.0,,0.0,,0.0,0.0,18.0,0.0,10.8,1.4,1.74,Dropout,,
1.0,43.0,1.0,9556.0,1.0,1.0,149.0,1.0,1.0,1.0,4.0,8.0,140.2,1.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,12.7,3.7,-1.7,Enrolled,,
1.0,1.0,5.0,9070.0,,1.0,,1.0,37.0,37.0,,9.0,113.9,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,7.6,2.6,0.32,Graduate,,
1.0,,1.0,9085.0,1.0,1.0,133.1,1.0,37.0,,,,99.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,,2.0,9147.0,1.0,1.0,125.0,1.0,1.0,19.0,4.0,9.0,124.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,10.8,1.4,1.74,Enrolled,,
1.0,1.0,1.0,9238.0,1.0,1.0,141.0,1.0,37.0,38.0,9.0,10.0,138.9,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,13.9,-0.3,0.79,Graduate,,
1.0,1.0,1.0,,1.0,1.0,,,38.0,19.0,9.0,,130.0,1.0,0.0,0.0,,1.0,0.0,19.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,17.0,4.0,9773.0,1.0,1.0,118.0,1.0,1.0,38.0,5.0,7.0,,1.0,0.0,0.0,1.0,0.0,0.0,20.0,,12.4,0.5,1.79,Graduate,,
1.0,,6.0,9500.0,1.0,1.0,,1.0,,,9.0,7.0,127.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,9.4,-0.8,-3.12,Dropout,,
1.0,17.0,3.0,,1.0,1.0,136.0,1.0,37.0,,4.0,5.0,126.0,1.0,0.0,0.0,1.0,0.0,,19.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,1.0,2.0,9238.0,1.0,1.0,134.0,1.0,1.0,19.0,4.0,5.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,10.8,1.4,,,,
1.0,1.0,,,1.0,1.0,153.0,1.0,38.0,,9.0,5.0,,1.0,,0.0,1.0,0.0,1.0,20.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,1.0,3.0,9500.0,,1.0,119.0,1.0,19.0,37.0,9.0,9.0,119.4,1.0,,0.0,1.0,0.0,,20.0,0.0,,0.5,1.79,Graduate,,
4.0,39.0,1.0,9500.0,1.0,1.0,140.0,1.0,38.0,37.0,7.0,7.0,101.5,1.0,0.0,0.0,,0.0,0.0,24.0,0.0,10.8,1.4,1.74,Graduate,,
4.0,39.0,2.0,9556.0,1.0,1.0,133.1,1.0,38.0,37.0,7.0,7.0,101.5,1.0,,0.0,1.0,0.0,0.0,24.0,0.0,10.8,1.4,1.74,Dropout,,
1.0,17.0,2.0,9773.0,,1.0,130.0,1.0,,,2.0,7.0,126.2,1.0,0.0,0.0,1.0,0.0,0.0,20.0,,12.4,0.5,1.79,Graduate,,
1.0,1.0,,9070.0,1.0,1.0,,1.0,19.0,,3.0,3.0,129.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,9.4,-0.8,-3.12,Enrolled,,
1.0,1.0,1.0,9085.0,1.0,1.0,,1.0,38.0,37.0,3.0,,138.4,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.9,1.4,3.51,Enrolled,,
1.0,1.0,1.0,9500.0,,1.0,146.0,1.0,1.0,37.0,9.0,9.0,129.3,0.0,,0.0,1.0,0.0,0.0,18.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,,1.0,9085.0,1.0,,119.0,,2.0,1.0,,3.0,113.1,1.0,0.0,,1.0,0.0,0.0,21.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,,1.0,9853.0,1.0,1.0,160.0,1.0,1.0,38.0,,10.0,144.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,9.4,-0.8,-3.12,Graduate,,
1.0,17.0,5.0,,1.0,1.0,144.0,1.0,,1.0,5.0,3.0,,1.0,0.0,,1.0,0.0,1.0,19.0,,12.7,,-1.7,Graduate,,
1.0,7.0,1.0,9085.0,1.0,40.0,130.0,1.0,1.0,1.0,4.0,4.0,,1.0,0.0,0.0,1.0,,0.0,22.0,0.0,11.1,0.6,2.02,Graduate,,
,17.0,3.0,9238.0,1.0,1.0,122.0,1.0,19.0,19.0,7.0,7.0,117.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,8.9,,3.51,Graduate,,
1.0,1.0,3.0,9500.0,1.0,1.0,153.0,,37.0,37.0,9.0,9.0,131.8,,0.0,0.0,1.0,0.0,0.0,18.0,1.0,,2.6,0.32,Graduate,,
1.0,1.0,1.0,9085.0,,1.0,147.0,1.0,37.0,19.0,9.0,5.0,133.7,,,0.0,,0.0,,19.0,0.0,10.8,1.4,1.74,Enrolled,,
,,1.0,9500.0,1.0,1.0,121.0,1.0,,,5.0,5.0,115.4,1.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,12.7,3.7,-1.7,Enrolled,,
1.0,1.0,3.0,9085.0,1.0,1.0,134.0,1.0,38.0,19.0,9.0,5.0,129.1,0.0,,0.0,1.0,0.0,0.0,19.0,0.0,7.6,2.6,0.32,Enrolled,,
